CID,MolFormula,MolWeight,SMILES
2975053,C24H22N2O6,434.14778642399995,"C1CC(OC1)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC6CCCO6)C2=O"
3130862,C20H18N2O6,382.11648629599995,"COCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCOC)C1=O"
3583090,C21H12N2O4,356.07970686399995,"CC1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)NC5=O)C2=O"
5027362,C30H22N2O4,474.15795718399994,"CC1=CC(=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(C=C(C=C6)C)C)C2=O)C"
5757345,C32H19N3O4,509.13755608799994,"C1=CC=C(C=C1)NC2=C3C4=C(C=CC5=C4C(=C2)C(=O)N(C5=O)C6=CC=CC=C6)C(=O)N(C3=O)C7=CC=CC=C7"
1035548,C30H22N2O4,474.15795718399994,"CC1=CC(=C(C=C1)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(C=CC(=C6)C)C)C2=O"
2832556,C30H14N2O12,594.054673888,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)C5=CC(=CC(=C5)C(=O)O)C(=O)O)C(=O)N(C2=O)C6=CC(=CC(=C6)C(=O)O)C(=O)O"
4421176,C30H22N2O4,474.15795718399994,"CC1=C(C(=CC=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=CC(=C6C)C)C2=O)C"
10940690,C36H34N2O4,558.251857568,"CC1=C(C=C(C=C1)C(C)(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(C=CC(=C6)C(C)(C)C)C)C2=O"
11800352,C34H30N2O4,530.22055744,"CC(C)(C)C1=CC=CC=C1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=CC=C6C(C)(C)C)C2=O"
24132689,C34H30N2O4,530.22055744,"CC(C)(C)C1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)C(C)(C)C)C2=O"
56606441,C54H86N2O4,826.658759232,"CCCCCCC(CCCCCC)(CCCCCC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(CCCCCC)(CCCCCC)CCCCCC)C1=O"
56608988,C46H54N2O4,698.408358208,"CCCCC(CCCC)(CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(CCCC)(CCCC)C5=CC=CC=C5)C1=O)C6=CC=CC=C6"
56628472,C32H42N2O4,518.314457824,"CCCCCC(C)(C)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(C)(C)CCCCC)C1=O"
56636073,C38H38N2O4,586.283157696,"CCC(CC)(CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(CC)(CC)C5=CC=CC=C5)C1=O)C6=CC=CC=C6"
56637485,C42H46N2O4,642.345757952,"CC(C)(C)C1=CC(=C(C=C1)C(C)(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(C=CC(=C6)C(C)(C)C)C(C)(C)C)C2=O"
56637720,C22H22N2O4,378.15795718399994,"CCC(C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(C)CC)C1=O"
68444143,C32H42N2O4,518.314457824,"CCCC(C)(CCC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(C)(CCC)CCC)C1=O"
3107595,C40H22N2O6,626.1477864240001,"C1=CC=C(C=C1)C(=O)C2=CC=CC=C2N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=CC=C7C(=O)C8=CC=CC=C8)C3=O"
3877946,C30H34N2O4,486.25185756799993,"C1CCCC(CCC1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCCCCC6)C2=O"
6312491,C50H28N2O10S2,880.1185370960001,"C1=CC2=CC(=C1)OC3=CC=C(C=C3)S(=O)(=O)C4=CC=C(C=C4)C5=CC=C(C=C5)S(=O)(=O)C6=CC=C(C=C6)OC7=CC=CC(=C7)N8C(=O)C9=C1C(=CC=C3C1=C(C=C9)C(=O)N2C3=O)C8=O"
10111578,C18H8N8O4,400.06685073600005,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)N5C=NN=C5)C(=O)N(C2=O)N6C=NN=C6"
10433632,C23H15N3O7,445.09099982,"COC(=O)C1=CN=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCO)C2=O"
15401783,C26H16N4O4,448.117154992,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CC5=CC=NC=C5)C(=O)N(C2=O)CC6=CC=NC=C6"
45253892,C30H10N6O4,518.0763528000001,"C1=CC=C(C=C1)N2C(=O)C3=C4C(=C(C(=C5C4=C(C(=C3C#N)C#N)C(=O)N(C5=O)C6=CC=CC=C6)C#N)C#N)C2=O"
45253895,C27H14N2O5,446.0902715479999,"C1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)C=O)C2=O"
45253898,C109H93N21O22,2047.680403615999,"CC1=C(C(=C(C(=C1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCNC(=O)CNC(=O)CCC(=O)NC(CC6=CN=CN6)C(=O)NC(CC7=CN=CN7)C(=O)NC(CC8=CN=CN8)C(=O)NCC(=O)N)C2=O)C)C)N9C(=O)C1=C2C(=CC=C3C2=C(C=C1)C(=O)N(C3=O)C1=C(C(=C(C(=C1C)C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCNC(=O)CNC(=O)OCC2C3=CC=CC=C3C3=CC=CC=C23)C1=O)C)C)C9=O)C"
45253899,C34H24N4O4,552.179755248,"CC1=CC(=C(C(=C1)C)N2C(=O)C3=CC(=C4C5=C(C=C(C(=C35)C2=O)C#N)C(=O)N(C4=O)C6=C(C=C(C=C6C)C)C)C#N)C"
45253900,C29H20N5O5+,518.14589516009,"C1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)C=NNC(=O)C[NH3+])C2=O"
45253901,C16H4N4O4,316.023254608,"C1=C(C2=C3C(=CC(=C4C3=C1C(=O)NC4=O)C#N)C(=O)NC2=O)C#N"
45253902,C28H12N4O4,468.085854864,"C1=CC=C(C=C1)N2C(=O)C3=CC(=C4C5=C(C=C(C(=C35)C2=O)C#N)C(=O)N(C4=O)C6=CC=CC=C6)C#N"
45253903,C52H40N4O8,848.2846142400001,"CC(C)(C)C1=CC2=CC(=C1)CN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)CC7=CC(=CC(=C7)CN8C(=O)C9=C1C(=CC=C4C1=C(C=C9)C(=O)N(C2)C4=O)C8=O)C(C)(C)C)C3=O"
45253905,C33H19N4O7S-,615.09799352791,"C1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)C=NNC7=CC=C(C=C7)S(=O)(=O)[O-])C2=O"
45253906,C104H89N13O28,1967.5939992079993,"CC1=C(C(=C(C(=C1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCNC(=O)CNC(=O)CCC(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O)C2=O)C)C)N6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)C1=C(C(=C(C(=C1C)C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCNC(=O)CNC(=O)OCC2C3=CC=CC=C3C3=CC=CC=C23)C1=O)C)C)C6=O)C"
50901263,C28H34N2O4,462.25185756799993,"CCCCCC(C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(C)CCCCC)C1=O"
53350268,C61H72N14O17+2,1272.51888968418,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCC(=O)NCCC(=O)NCCC(=O)NCCC(=O)NC(CCCC[NH3+])C(=O)NCCN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)CCC(=O)NCC(=O)[O-])C5=O)C(=O)N(C2=O)CCNC(=O)C(CCCC[NH3+])[NH3+]"
53350270,C58H66N14O17+2,1230.4719394921801,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCC(=O)NCC(=O)NCC(=O)NCC(=O)NC(CCCC[NH3+])C(=O)NCCN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)CCC(=O)NCC(=O)[O-])C5=O)C(=O)N(C2=O)CCNC(=O)C(CCCC[NH3+])[NH3+]"
53350271,C128H152N30O34+4,2653.106527624361,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCC(=O)NCCC(=O)NCCC(=O)NCCC(=O)NC(CCCC[NH3+])C(=O)NCCN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)CCC(=O)NCC(=O)N)C5=O)C(=O)N(C2=O)CCNC(=O)C(CCCC[NH3+])NC(=O)CCCCC(=O)NC(CCCC[NH3+])C(=O)NCCN9C(=O)C1=C2C(=CC=C3C2=C(C=C1)C(=O)N(C3=O)CCC(=O)NCCC(=O)NCCC(=O)NCCC(=O)NC(CCCC[NH3+])C(=O)NCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCC(=O)NCC(=O)N)C1=O)C9=O"
57411933,C36H42N6O8S4,814.1946963040001,"CNC(=O)C(CCCCNC(=O)C1CSSC1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CCCCNC(=O)C6CSSC6)C(=O)NC)C2=O"
57411934,C40H50N6O10S4,902.2471258000002,"CCOC1=C2C3=C4C(=C1)C(=O)N(C(=O)C4=C(C=C3C(=O)N(C2=O)C(CCCCNC(=O)C5CSSC5)C(=O)NC)OCC)C(CCCCNC(=O)C6CSSC6)C(=O)NC"
57411937,C40H50N6O8S6,934.2014385600002,"CCSC1=C2C3=C4C(=C1)C(=O)N(C(=O)C4=C(C=C3C(=O)N(C2=O)C(CCCCNC(=O)C5CSSC5)C(=O)NC)SCC)C(CCCCNC(=O)C6CSSC6)C(=O)NC"
62706427,C40H38N2O6,642.272986936,"CCCCCCN1C(=O)C2=CC(=C3C4=C2C(=C(C=C4C(=O)N(C3=O)CCCCCC)C(=O)C5=CC=CC=C5)C1=O)C(=O)C6=CC=CC=C6"
72376136,C32H20N4O4S2,588.0925971199999,"C1CCC2=C(C1)C(=C(S2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=C(C8=C(S7)CCCC8)C#N)C3=O)C#N"
72376139,C36H30N2O8S2,682.1443579200001,"CCOC(=O)C1=C(SC2=C1CCCC2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=C(C8=C(S7)CCCC8)C(=O)OCC)C3=O"
85602634,C22H22N2O4,378.15795718399994,"CCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)NC4=O)C1=O"
86186172,C24H26N2O4,406.18925731199994,"CCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCCC)C1=O"
100939569,C42H62N2O4,658.470958464,"CCCCCCCCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCCCCCCCCCC)C1=O"
101537251,C28H22N2O4,450.15795718399994,"CC(C)N1C(=O)C2=C3C=CC=CC3=C4C5=C(C6=CC=CC=C6C(=C25)C1=O)C(=O)N(C4=O)C(C)C"
101560279,C50H46N2O6,770.335587192,"CCC(C)(C)C1=CC(=C(C=C1)OCC2=CC=CC=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=C(C=CC(=C7)C(C)(C)CC)OCC8=CC=CC=C8)C3=O"
101962361,C34H34N2O4,534.251857568,"CCCCCCN1C(=O)C2=C3C=CC=CC3=C4C5=C(C6=CC=CC=C6C(=C25)C1=O)C(=O)N(C4=O)CCCCCC"
102043790,C80H120N4O12,1328.8902752799997,"CCCCCCCCOC1=CC(=CC(=C1OCCCCCCCC)OCCCCCCCC)C(=O)NCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCNC(=O)C6=CC(=C(C(=C6)OCCCCCCCC)OCCCCCCCC)OCCCCCCCC)C2=O"
102051600,C36H34N2O12S2,750.1553165280001,"CC1=CC=C(C=C1)S(=O)(=O)OCCOCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCOCCOS(=O)(=O)C6=CC=C(C=C6)C)C2=O"
102188607,C36H34N2O6,590.241686808,"CCC(C)(C)C1=CC(=C(C=C1)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(C=CC(=C6)C(C)(C)CC)O)C2=O"
102188609,C40H38N2O10,706.2526454160001,"CCC(C)(C)C1=CC(=C(C=C1)OCC(=O)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(C=CC(=C6)C(C)(C)CC)OCC(=O)O)C2=O"
102341032,C30H40N4O4,520.30495576,"CC(C)N(CCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCN(C(C)C)C(C)C)C1=O)C(C)C"
102341033,C28H32N4O4,488.24235550399993,"C1CCN(C1)CCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCCN6CCCC6)C2=O"
102393371,C32H38N4O6,574.279134936,"CC1(CC(CC(N1[O-])(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CC([N+](=O)C(C6)(C)C)(C)C)C2=O)C"
102416895,C28H34N2O10,558.221345288,"COCCOCCOCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCOCCOCCOC)C1=O"
102422045,C60H50N2O8,926.3567165600002,"CCC(C)(C)C1=CC(=C(C=C1)OCC(=O)C2=CC3=CC=CC=C3C=C2)N4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)C8=C(C=CC(=C8)C(C)(C)CC)OCC(=O)C9=CC1=CC=CC=C1C=C9)C4=O"
102422048,C72H54N2O8,1074.388016688,"CCC(C)(C)C1=CC(=C(C=C1)OCC(=O)C2=C3C=CC4=CC=CC5=C4C3=C(C=C5)C=C2)N6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)C1=C(C=CC(=C1)C(C)(C)CC)OCC(=O)C1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C=C1)C6=O"
102474351,C52H82N2O6,830.617288344,"CCCCCCCCC(CCCCCCCC)(CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(CCCCCCCC)(CCCCCCCC)CO)C1=O)CO"
102474354,C28H34N2O6,494.2416868079999,"CCC(CC)(CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(CC)(CC)CO)C1=O)CO"
102474355,C32H42N2O6,550.3042870639999,"CCCC(CCC)(CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(CCC)(CCC)CO)C1=O)CO"
102474356,C36H50N2O6,606.36688732,"CCCCC(CCCC)(CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(CCCC)(CCCC)CO)C1=O)CO"
102474357,C40H58N2O6,662.429487576,"CCCCCC(CCCCC)(CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(CCCCC)(CCCCC)CO)C1=O)CO"
102475031,C118H130N10O8+2,1815.0062139601798,"CC(C)(C)C1=CC=C(C=C1)C2(C3=CC=C(C=C3)OCCCCCN4C=C(CC[N+]5=CC=C(C=C5)C6=CC=[N+](CCC7=CN(CCCCCOC8=CC=C(C=C8)C(C9=CC=C(C=C9)OCCCCCN1C(=O)C3=C5C(=CC=C8C5=C(C=C3)C(=O)N(C8=O)CCCCCOC3=CC=C2C=C3)C1=O)(C1=CC=C(C=C1)C(C)(C)C)C1=CC=C(C=C1)C(C)(C)C)N=N7)C=C6)N=N4)C1=CC=C(C=C1)C(C)(C)C"
122373773,C38H38N2O6,618.272986936,"CCCCCCOC1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)OCCCCCC)C2=O"
122373774,C42H46N2O6,674.335587192,"CCCCCCCCOC1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)OCCCCCCCC)C2=O"
122383448,C72H54N2O8,1074.388016688,"CCC(C)(C)C1=CC(=C(C=C1)OC(=O)CC2=C3C=CC4=CC=CC5=C4C3=C(C=C5)C=C2)N6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)C1=C(C=CC(=C1)C(C)(C)CC)OC(=O)CC1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C=C1)C6=O"
124031136,C16H6N2O6,322.02258591199995,"C1=C(C2=C3C(=CC(=C4C3=C1C(=O)NC4=O)C=O)C(=O)NC2=O)C=O"
132509274,C64H53N5O6S4,1115.2878684159998,"CC1=CC(=C(C=C1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(C=CC(=C6)C(C)(C)C)C(C)(C)C)C2=O)C)N7C(=O)C8=C9C(=C(C=C8)N1CCN(CC1)C1=CC=C(C=C1)C1=CSC(=C2SC=CS2)S1)C=CC=C9C7=O"
134850069,C45H47N5O5S2,801.301861604,"CN(C)C1CCCCC1N2C(=O)C3=CC(=C4C5=C3C(=C(C=C5C(=O)N(C4=O)C6CCCCC6NC(=O)C7CCCN7)SC8=CC=CC=C8)C2=O)SC9=CC=CC=C9"
134941252,C100H112N8O8,1552.8603125439997,"CC(C)(C)C1=CC=C(C=C1)C(C2=CC=C(C=C2)C(C)(C)C)(C3=CC=C(C=C3)OCCCCCN=[N+]=[N-])C4=CC=C(C=C4)OCCCCCN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)CCCCCOC9=CC=C(C=C9)C(C1=CC=C(C=C1)C(C)(C)C)(C1=CC=C(C=C1)C(C)(C)C)C1=CC=C(C=C1)OCCCCCN=[N+]=[N-])C5=O"
134945508,C70H42N2O4,974.3144578240001,"C1=CC=C(C=C1)C2=C(C3=C(C(=C2C4=CC=CC=C4)C5=CC=CC=C5)C6=C7C8=C3C(=O)NC(=O)C8=C9C(=C(C(=C(C9=C7C(=O)NC6=O)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1"
134945509,C38H18N2O4,566.126657056,"C1=CC=C2C(=C1)C3=CC=CC=C3C4=C2C5=C6C7=C4C(=O)NC(=O)C7=C8C9=CC=CC=C9C1=CC=CC=C1C8=C6C(=O)NC5=O"
134954571,C29H32N4O7,548.227099364,"CCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCCC(C(=O)O)NC(=O)C5CCCN5)C1=O"
135008004,C124H110N6O12,1874.8181729599996,"CC(C)C1=CC(=C(C=C1)N2C(=O)C3=C4C5=C(C=C3)C(=O)N(C(=O)C5=C6C7=CC8=C9C(=CC1=C3C9=C7C5=C7C3=C(C=C3C7=C(C=C5C6=C4C2=O)C(=O)N(C3=O)C2=C(C=C(C=C2)C(C)C)C(C)C)C2=C3C4=C(C=CC5=C4C(=C12)C(=O)N(C5=O)C1=C(C=C(C=C1)C(C)C)C(C)C)C(=O)N(C3=O)C1=C(C=C(C=C1)C(C)C)C(C)C)C(=O)N(C8=O)C1=C(C=C(C=C1)C(C)C)C(C)C)C1=C(C=C(C=C1)C(C)C)C(C)C)C(C)C"
135030188,C22H22N2O4,378.157957184,"CCC1=CC2=C3C4=C1C(=O)N(C(=O)C4=CC(=C3C(=O)N(C2=O)CC)CC)CC"
138374147,C36H50N2O6,606.36688732,"CCCCC(CCCC)(CC1=C2C3=C(C=CC4=C3C(=C1CC(CCCC)(CCCC)CO)C(=O)NC4=O)C(=O)NC2=O)CO"
139040000,C28H12N4O8,532.065513344,"C1=CC2=C3C(=CC=C4C3=C1C(=O)NC4=O)C(=O)NC2=O.C1=CC2=C3C(=CC=C4C3=C1C(=O)NC4=O)C(=O)NC2=O"
139048561,C26H14N6O6,506.09748216800006,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)NC(=O)C5=CC=NC=C5)C(=O)N(C2=O)NC(=O)C6=CC=NC=C6"
139077325,C30H30N2O6,514.2103866799999,"CC(=O)C1(CCCCC1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6(CCCCC6)C(=O)C)C2=O"
139088867,C22H22N2O4S2,442.10209918399994,"CSCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCSC)C1=O"
139123729,C240H168N24O48,4153.144283136005,"C1CCC2C(C1)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7CCCCC7N8C(=O)C9=C1C(=CC=C4C1=C(C=C9)C(=O)N(C4=O)C1CCCCC1N1C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N2C6=O)C1=O)C8=O)C3=O.C1CCC2C(C1)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7CCCCC7N8C(=O)C9=C1C(=CC=C4C1=C(C=C9)C(=O)N(C4=O)C1CCCCC1N1C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N2C6=O)C1=O)C8=O)C3=O.C1CCC2C(C1)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7CCCCC7N8C(=O)C9=C1C(=CC=C4C1=C(C=C9)C(=O)N(C4=O)C1CCCCC1N1C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N2C6=O)C1=O)C8=O)C3=O.C1CCC2C(C1)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7CCCCC7N8C(=O)C9=C1C(=CC=C4C1=C(C=C9)C(=O)N(C4=O)C1CCCCC1N1C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N2C6=O)C1=O)C8=O)C3=O"
139182083,C84H66N6O12,1350.4738715519998,"CC(C)N1C(=O)C2=C3C=CC=CC3=C4C5=C(C6=CC=CC=C6C(=C25)C1=O)C(=O)N(C4=O)C(C)C.CC(C)N1C(=O)C2=C3C=CC=CC3=C4C5=C(C6=CC=CC=C6C(=C25)C1=O)C(=O)N(C4=O)C(C)C.CC(C)N1C(=O)C2=C3C=CC=CC3=C4C5=C(C6=CC=CC=C6C(=C25)C1=O)C(=O)N(C4=O)C(C)C"
139182084,C68H68N4O8,1068.503715136,"CCCCCCN1C(=O)C2=C3C=CC=CC3=C4C5=C(C6=CC=CC=C6C(=C25)C1=O)C(=O)N(C4=O)CCCCCC.CCCCCCN1C(=O)C2=C3C=CC=CC3=C4C5=C(C6=CC=CC=C6C(=C25)C1=O)C(=O)N(C4=O)CCCCCC"
139182298,C100H92N4O12,1540.6711743839996,"CCC(C)(C)C1=CC(=C(C=C1)OCC2=CC=CC=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=C(C=CC(=C7)C(C)(C)CC)OCC8=CC=CC=C8)C3=O.CCC(C)(C)C1=CC(=C(C=C1)OCC2=CC=CC=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=C(C=CC(=C7)C(C)(C)CC)OCC8=CC=CC=C8)C3=O"
139186195,C28H28N4O10,580.180543096,"CC(C(=O)OC)NC(=O)C(C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(C)C(=O)NC(C)C(=O)OC)C1=O"
139186196,C28H28N4O10,580.180543096,"CC(C(=O)OC)NC(=O)C(C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(C)C(=O)NC(C)C(=O)OC)C1=O"
139186514,C40H38N2O8,674.2628161760001,"CCC(C)(C)C1=CC(=C(C=C1)OC(=O)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(C=CC(=C6)C(C)(C)CC)OC(=O)C)C2=O"
139191123,C30H38N2O8,554.262816176,"CCOC(C(CC(C)C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CC(C)C)C(O)OCC)C1=O)O"
139191444,C40H24N8O8S4,872.0599937280001,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CC[N+]#C[S-])C(=O)N(C2=O)CC[N+]#C[S-].C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CC[N+]#C[S-])C(=O)N(C2=O)CC[N+]#C[S-]"
139197171,C34H26N2O10,622.1587450320001,"COC(=O)C(CC1=CC=C(C=C1)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CC6=CC=C(C=C6)O)C(=O)OC)C2=O"
139204990,C40H42N2O6,646.304287064,"CCCCCCCOC1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)OCCCCCCC)C2=O"
139204991,C44H50N2O6,702.36688732,"CCCCCCCCCOC1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)OCCCCCCCCC)C2=O"
139246807,C38H46N6O8S6,906.1701384320002,"CCSC1=C2C3=C4C(=C1)C(=O)N(C(=O)C4=C(C=C3C(=O)N(C2=O)C(CCCNC(=O)C5CSSC5)C(=O)NC)SCC)C(CCCNC(=O)C6CSSC6)C(=O)NC"
139246809,C38H46N6O10S4,874.2158256720002,"CCOC1=C2C3=C4C(=C1)C(=O)N(C(=O)C4=C(C=C3C(=O)N(C2=O)C(CCCNC(=O)C5CSSC5)C(=O)NC)OCC)C(CCCNC(=O)C6CSSC6)C(=O)NC"
139246812,C46H50N6O12,878.34867104,"CCOC1=C2C3=C4C(=C1)C(=O)N(C(=O)C4=C(C=C3C(=O)N(C2=O)C(CCCNC(=O)OCC5=CC=CC=C5)C(=O)NC)OCC)C(CCCNC(=O)OCC6=CC=CC=C6)C(=O)NC"
139246813,C30H38N6O8,610.275112176,"CCOC1=C2C3=C4C(=C1)C(=O)N(C(=O)C4=C(C=C3C(=O)N(C2=O)C(CCCN)C(=O)NC)OCC)C(CCCN)C(=O)NC"
