CID,MolFormula,MolWeight,SMILES
13979867,C38H38N2O4,586.283157696,CCCC(CCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C(CCC)CCC)C1=O
13979868,C42H46N2O4,642.345757952,CCCCC(CCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C(CCCC)CCCC)C1=O
13979869,C46H54N2O4,698.408358208,CCCCCC(CCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C(CCCCC)CCCCC)C1=O
14812677,C38H30N2O4,578.2205574400001,CC(C)(C)C1=CC(=C(C=C1)C(C)(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C(=O)NC8=O)C2=O
16662061,C51H64N2O5,784.481523148,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=C(C=C7C6=C(C=C5)C(=O)N(C7=O)C(CCCCCC)CCCCCC)OC)C1=O
23642380,C45H42N2O5,690.309372444,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CC8=CC=C(C=C8)C=O)C1=O
23642471,C51H46N2O5,766.340672572,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CC8=CC=C(C=C8)C9=CC=C(C=C9)C=O)C1=O
46181901,C40H40N2O4,612.2988077599999,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CC=C)C1=O
56630271,C43H40N2O4,648.2988077599999,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C8=CC=CC=C8)C1=O
88872525,C56H55N3O7,881.4040011,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CC8=CC=C(C=C8)C9CC(ON9C2=CC=CC=C2)(C)C(=O)OC)C1=O
101382477,C39H40N2O5,616.29372238,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCO)C1=O
124190040,C40H42N2O6,646.304287064,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CC(CO)O)C1=O
136591380,C61H73N5O4,939.566255816,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=CC(=C6C7=C(C8=C(C4=C57)N=C(N8)C9=CC=CC=C9)C(=O)N(C6=O)C(CCCCCC)CCCCCC)N2CCCC2)C1=O
144634810,C61H73N5O4,939.566255816,CCCCCCC(CCCCCC)N1C(=O)C2=C3C4=C(C=C2)C5=C6C(=C7C8=C(C=CC(=C58)C4=CC(=C3C1=O)N9CCCC9)C(=O)N(C7=O)C(CCCCCC)CCCCCC)NC(=N6)C1=CC=CC=C1
11018349,C56H42N2O8,870.2941163040001,CCCCN1C(=O)C2=CC(=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)CCCC)OC7=CC=CC=C7)C8=C(C=C(C2=C38)C1=O)OC9=CC=CC=C9)OC1=CC=CC=C1)OC1=CC=CC=C1
11309039,C63H64N2O4,912.486608528,CCCCCCCCCC(CCCCCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCCC8=C9C=CC2=CC=CC3=C2C9=C(C=C3)C=C8)C1=O
11445856,C60H58N2O4,870.4396583360001,CCCCCCCCCC(CCCCCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CC8=C9C=CC2=CC=CC3=C2C9=C(C=C3)C=C8)C1=O
16127122,C48H42N2O5,726.309372444,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=C(C=C8C7=C(C=C6)C(=O)N(C8=O)C9=C(C=CC=C9C(C)C)C(C)C)O)C2=O
16127123,C54H46N2O4,786.345757952,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=C(C=C8C7=C(C=C6)C(=O)N(C8=O)C9=C(C=CC=C9C(C)C)C(C)C)C1=CC=CC=C1)C2=O
24744272,C56H60N4O18,1076.3902610800003,C1=CC2=C3C(=CC=C4C3=C1C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCCCC(=O)NC(CCC(=O)O)(CCC(=O)O)CCC(=O)O)C(=O)N(C2=O)CCCCCC(=O)NC(CCC(=O)O)(CCC(=O)O)CCC(=O)O
25139089,C40H40N4O6,672.294785,CCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C(C=C6C7=C5C4=C(C=C7C(=O)N(C6=O)CCCC)N8CCOCC8)N9CCOCC9)C1=O
44193702,C67H84N2O15,1156.587169988,CCOCCOCCOCCCC1=CC(=CC(=C1CCCOCCOCCOCC)CCCOCCOCCOCC)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C(=O)N(C8=O)CCCCCCOC(=O)C(=C)C)C2=O
44193703,C99H144N2O13,1569.0668426679997,CCCCCCCCCCCCC1=CC(=CC(=C1CCCCCCCCCCCC)CCCCCCCCCCCC)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C(=O)N(C8=O)C9=CC(=C(C(=C9)CCCOCCOCCOCC)CCCOCCOCCOCC)CCCOCCOCCOCC)C2=O
71658664,C74H82N2O8S2,1190.551259584,CCCCOC1=CC(=C(C=C1)CN2C(=O)C3=C4C(=CC(=C5C4=C(C=C3)C6=C(C=C7C8=C(C=CC5=C68)C(=O)N(C7=O)CC9=C(C=C(C=C9)OCCCC)OCCCC)SC13CC4CC(C1)CC(C4)C3)SC13CC4CC(C1)CC(C4)C3)C2=O)OCCCC
90808720,C52H50N2O7,814.3618019400001,CCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C5=C(C=C6C7=C(C=CC4=C57)C(=O)N(C6=O)CCO)OC8=CC=C(C=C8)C(C)(C)C)OC9=CC=C(C=C9)C(C)(C)C)C1=O
90878058,C68H58N2O6,998.429487576,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OC2=C3C4=C5C(=C(C=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=C(C=C7)C#C)OC8=CC=C(C=C8)C(C)(C)CC(C)(C)C)C9=C3C1=C(C=C9)C(=O)N(C(=O)C1=C2)C1=CC=C(C=C1)C#C
91163345,C52H50N2O6,798.36688732,CC(C)(C)C1=CC(=CC(=C1)OC2=C3C4=C5C(=C(C=C6C5=C(C=C4)C(=O)NC6=O)OC7=CC(=CC(=C7)C(C)(C)C)C(C)(C)C)C8=C3C9=C(C=C8)C(=O)NC(=O)C9=C2)C(C)(C)C
91460473,C34H32N4O4,560.242355504,CC(CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CC(C)N(C)C)C1=O)N(C)C
101043449,C98H142N2O10,1507.066448744,CC(C)CCCC(C)CCOC1=CC(=CC(=C1OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C(=O)N(C8=O)CC9=CC(=C(C(=C9)OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)C2=O
101043450,C98H142N2O10,1507.066448744,CC(C)CCCC(C)CCOC1=CC(=CC(=C1OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C(=O)N(C8=O)CC9=CC(=C(C(=C9)OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)C2=O
101043451,C98H142N2O10,1507.066448744,CC(C)CCCC(C)CCOC1=CC(=CC(=C1OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C(=O)N(C8=O)CC9=CC(=C(C(=C9)OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)OCCC(C)CCCC(C)C)C2=O
101333382,C74H62N6O12,1226.4425714239997,CC1(C2=C(C=CC(=C2)OC3=C4C5=C6C(=C(C=C7C6=C(C=C5)C(=O)N(C7=O)C8CCCCC8)OC9=CC2=C(C=C9)N(C5(C2(C)C)C=CC2=C(O5)C=CC(=C2)[N+](=O)[O-])C)C2=C4C4=C(C=C2)C(=O)N(C(=O)C4=C3)C2CCCCC2)N(C11C=CC2=C(O1)C=CC(=C2)[N+](=O)[O-])C)C
101439111,C52H46N2O4,762.345757952,CCCCCCCCN1C(=O)C2=CC3=C4C5=C(C=C6C7=C(C=C8C9=CC=CC=C9C9=CC(=C2C4=C9C8=C75)C1=O)C(=O)N(C6=O)CCCCCCCC)C1=CC=CC=C13
101440033,C72H58N2O12,1142.398975296,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)C8=C(C=CC=C8C(C)C)C(C)C)OC9=CC=CC(=C9)O)C1=C(C=C(C3=C41)C2=O)OC1=CC=CC(=C1)O)OC1=CC=CC(=C1)O)OC1=CC=CC(=C1)O
101488325,C58H78N2O4,866.5961589760001,CCCCCCC1=CC2=C3C(=CC(=C4C3=C1C(=O)N(C4=O)C(CC)CC)CCCCCC)C5=CC(=C6C7=C(C(=CC2=C57)CCCCCC)C(=O)N(C6=O)C(CC)CC)CCCCCC
101488326,C66H86N2O4,970.658759232,CCC(CC)N1C(=O)C2=C3C4=C(C=C2CCC5CCCCC5)C6=C7C(=CC(=C8C7=C(C(=C6)CCC9CCCCC9)C(=O)N(C8=O)C(CC)CC)CCC2CCCCC2)C4=CC(=C3C1=O)CCC1CCCCC1
101501717,C97H112N4O8,1460.8480165439998,CCCCC(CC)CN1C(=O)C2=CC(=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C7=CC=C(C=C7)N8C=CN=C8)OC9=CC=C(C=C9)C(C)(C)CC(C)(C)C)C4=C(C=C(C2=C34)C1=O)OC1=CC=C(C=C1)C(C)(C)CC(C)(C)C)OC1=CC=C(C=C1)C(C)(C)CC(C)(C)C)OC1=CC=C(C=C1)C(C)(C)CC(C)(C)C
101501718,C98H102N6O8,1490.7759142239995,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C7=CC=C(C=C7)N8C=CN=C8)OC9=CC=C(C=C9)C(C)(C)CC(C)(C)C)C1=C(C=C4C(=C31)C(=C2)C(=O)N(C4=O)C1=CC=C(C=C1)N1C=CN=C1)OC1=CC=C(C=C1)C(C)(C)CC(C)(C)C)OC1=CC=C(C=C1)C(C)(C)CC(C)(C)C
101519800,C132H174N2O10S4,2075.2051337679995,CCCCCCCCCCCCOC1=CC(=CC(=C1OCCCCCCCCCCCC)OCCCCCCCCCCCC)C2=CC=C(S2)C3=CC=C(S3)C4=CC=C(S4)C5=CC=C(S5)C#CC6=CC=C(C=C6)N7C(=O)C8=C9C(=CC=C1C9=C(C=C8)C2=C3C1=CC=C1C3=C(C=C2)C(=O)N(C1=O)C1=CC(=C(C(=C1)OCCCCCCCCCCCC)OCCCCCCCCCCCC)OCCCCCCCCCCCC)C7=O
101519801,C117H144N2O19S4,2008.9246143879984,CCCCCCCCCCCCOC1=CC(=CC(=C1OCCCCCCCCCCCC)OCCCCCCCCCCCC)C2=CC=C(S2)C3=CC=C(S3)C4=CC=C(S4)C5=CC=C(S5)C#CC6=CC=C(C=C6)N7C(=O)C8=C9C(=CC=C1C9=C(C=C8)C2=C3C1=CC=C1C3=C(C=C2)C(=O)N(C1=O)C1=CC(=C(C(=C1)OCCOCCOCCOC)OCCOCCOCCOC)OCCOCCOCCOC)C7=O
101519803,C57H60N2O16,1028.39428384,COCCOCCOCCOC1=CC(=CC(=C1OCCOCCOCCOC)OCCOCCOCCOC)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C(=O)N(C8=O)C9=CC=CC=C9)C2=O
101520197,C52H44N2O9,840.3046809880001,C1CCC(CC1)N2C(=O)C3=C4C(=CC5=C6C4=C(C=C3)C7=C(C=C8C9=C(C=CC6=C79)C(=O)N(C8=O)C1CCCCC1)OC1=CC=CC(=C1)OCCOCCOC1=CC(=CC=C1)O5)C2=O
101550745,C48H42N2O8,774.2941163040001,CC(C)(C)C1=CC=C(C=C1)OC2=C3C4=C5C(=C(C=C6C5=C(C=C4)C(=O)N(C6=O)CCO)OC7=CC=C(C=C7)C(C)(C)C)C8=C3C9=C(C=C8)C(=O)N(C(=O)C9=C2)CCO
101738321,C42H44N4O4,668.336255888,CCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C5=C(C=C6C7=C(C=CC4=C57)C(=O)N(C6=O)CCCC)N8CCCCC8)N9CCCCC9)C1=O
101753230,C66H81N5O6,1039.618685312,CCCCCCCCC(CCCCCCCC)N1C(=O)C2=C3C(=CC4=C5C3=C(C=C2)C6=C7C5=C(C=C8C7=C(C=C6)C(=O)N(C8=O)C(CCCCCCCC)CCCCCCCC)N9N4C(=O)N(C9=O)C2=CC=CC=C2)C1=O
102082187,C51H47N3O4S3,861.2728699840001,CCCCCCCC(CCCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C8=C(SC(=C8N)C9=CC=CS9)C2=CC=CS2)C1=O
102131965,C46H42N2O4,686.314457824,CC(C)C(C(C)C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=C(C=C7C6=C(C=C5)C(=O)N(C7=O)C(C(C)C)C(C)C)C#CC8=CC=CC=C8)C1=O
102234923,C60H62N2O6,906.460787704,CC(C)C1=C(C(=CC=C1)C(C)C)OC2=C3C4=C5C(=C(C=C6C5=C(C=C4)C(=O)N(C6=O)C7CCCCC7)OC8=C(C=CC=C8C(C)C)C(C)C)C9=C3C1=C(C=C9)C(=O)N(C(=O)C1=C2)C1CCCCC1
102307871,C66H67N5O6S,1057.481205864,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC4=C5C(=C6C=C7C8=C(C=CC9=C(C3=C4C6=C98)C=C2)C(=O)N(C7=O)C(CCCCCC)CCCCCC)C(=O)N(C5=O)C2=CC=C(C=C2)C2=CC=CC3=NSN=C32)C1=O
102312487,C126H114N4O10,1842.853495848,CCCCOC1=CC(=C(C=C1C=CC2=CC=C(C=C2)C3=C4C5=CC=C6C7=C(C=CC(=C57)C8=C4C9=C(C=C8)C(=O)N(C(=O)C9=C3)C1=C(C=CC=C1C(C)C)C(C)C)C(=O)N(C6=O)C1=C(C=CC=C1C(C)C)C(C)C)OCCCC)C=CC1=CC=C(C=C1)C1=C2C3=CC=C4C5=C(C=CC(=C35)C3=C2C2=C(C=C3)C(=O)N(C(=O)C2=C1)C1=C(C=CC=C1C(C)C)C(C)C)C(=O)N(C4=O)C1=C(C=CC=C1C(C)C)C(C)C
102312488,C126H110N4O10,1838.82219572,CCCCOC1=CC(=C(C=C1C=CC2=CC3=C4C=C5C6=C(C=CC7=C8C=CC9=C1C8=C(C4=C76)C(=C3C=C2)C=C1C(=O)N(C9=O)C1=C(C=CC=C1C(C)C)C(C)C)C(=O)N(C5=O)C1=C(C=CC=C1C(C)C)C(C)C)OCCCC)C=CC1=CC2=C3C=C4C5=C(C=CC6=C7C=CC8=C9C7=C(C3=C65)C(=C2C=C1)C=C9C(=O)N(C8=O)C1=C(C=CC=C1C(C)C)C(C)C)C(=O)N(C4=O)C1=C(C=CC=C1C(C)C)C(C)C
102346611,C48H42N2O6,742.304287064,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C4C(=CC(=C5C4=C(C=C3)C6=C7C5=C(C=C8C7=C(C=C6)C(=O)N(C8=O)C9=C(C=CC=C9C(C)C)C(C)C)O)O)C2=O
102346613,C55H46N4O6,858.341735192,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C4C(=CC(=C5C4=C(C=C3)C6=C(C=C7C8=C6C5=C(C=C8C(=O)N(C7=O)C9=C(C=CC=C9C(C)C)C(C)C)O)N1C=NC3=CC=CC=C31)O)C2=O
102352825,C34H16N4O4,544.117154992,C1=CC(=CN=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C(=O)N(C8=O)C9=CN=CC=C9)C2=O
102455427,C36H29N3O6,599.205635648,C1CCC(CC1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=C(C=C8C7=C(C=C6)C(=O)N(C8=O)C9CCCCC9)[N+](=O)[O-])C2=O
102500689,C72H54N2O6,1042.398187448,C1CCC(CC1)N2C(=O)C3=C4C(=CC(=C5C4=C(C=C3)C6=C(C=C7C8=C(C=CC5=C68)C(=O)N(C7=O)C9CCCCC9)OC1=C(C=CC=C1C1=CC=CC=C1)C1=CC=CC=C1)OC1=C(C=CC=C1C1=CC=CC=C1)C1=CC=CC=C1)C2=O
102597501,C56H44N2O4,808.330107888,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=CC=C4C5=CC=C6C7=C(C8=CC=CC9=C8C(=C57)C1=C4C3=C(C2=O)C2=CC=CC9=C21)C(=O)N(C6=O)C1=C(C=CC=C1C(C)C)C(C)C
122377531,C44H34N2O6,686.241686808,CCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C5=C(C=C6C7=C(C=CC4=C57)C(=O)N(C6=O)CCCC)OC8=CC=CC=C8)OC9=CC=CC=C9)C1=O
123717734,C52H63N6O6+,867.48036015609,C1CCN(CC1)CCOCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C(C=C7C8=C6C5=C(C=C8C(=O)NC7=O)[N+]9(CCCCC9)CCOCCN1CCCCC1)N1CCCCC1)C2=O
134951748,C36H34N2O4,558.251857568,CCCCCC(CCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C)C1=O
135008004,C124H110N6O12,1874.81817296,CC(C)C1=CC(=C(C=C1)N2C(=O)C3=C4C5=C(C=C3)C(=O)N(C(=O)C5=C6C7=CC8=C9C(=CC1=C3C9=C7C5=C7C3=C(C=C3C7=C(C=C5C6=C4C2=O)C(=O)N(C3=O)C2=C(C=C(C=C2)C(C)C)C(C)C)C2=C3C4=C(C=CC5=C4C(=C12)C(=O)N(C5=O)C1=C(C=C(C=C1)C(C)C)C(C)C)C(=O)N(C3=O)C1=C(C=C(C=C1)C(C)C)C(C)C)C(=O)N(C8=O)C1=C(C=C(C=C1)C(C)C)C(C)C)C1=C(C=C(C=C1)C(C)C)C(C)C)C(C)C
138979116,C106H112N4O8,1568.8480165439996,CCCCCCCCCCCN1C(=O)C2=C3C(=CC4=C5C3=C(C=C2)C6=C(C=C7C8=C(C=C(C5=C68)C9=C4C2=C3C4=C(C=CC5=C4C(=C2)C(=O)N(C5=O)CCCCCCCCCCC)C2=C(C=C4C5=C(C=C9C3=C25)C(=O)N(C4=O)CCCCCCCCCCC)C2=CC=CC=C2)C(=O)N(C7=O)CCCCCCCCCCC)C2=CC=CC=C2)C1=O
138979117,C106H112N4O8,1568.8480165439996,CCCCCCCCCCCN1C(=O)C2=C3C(=CC4=C5C3=C(C=C2)C6=C(C=C7C8=C(C=C(C5=C68)C9=C4C2=CC3=C4C(=CC(=C5C4=C2C2=C9C=C4C6=C(C=CC5=C62)C(=O)N(C4=O)CCCCCCCCCCC)C2=CC=CC=C2)C(=O)N(C3=O)CCCCCCCCCCC)C(=O)N(C7=O)CCCCCCCCCCC)C2=CC=CC=C2)C1=O
138983405,C41H33N3O7,679.231850396,CCC(CC)N1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C5=C(C=C6C7=C(C=CC4=C57)C(=O)N(C6=O)C(CC)CC)[N+](=O)[O-])C8=CC=C(C=C8)C=O)C1=O
138983406,C41H34N2O5,634.246772188,CCC(CC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=C(C=C7C6=C(C=C5)C(=O)N(C7=O)C(CC)CC)C8=CC=C(C=C8)C=O)C1=O
139067375,C68H32N8O8,1088.234309984,C1=CC=NC(=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C(=O)N(C8=O)C9=CC=CC=N9)C2=O.C1=CC=NC(=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C(=O)N(C8=O)C9=CC=CC=N9)C2=O
139089393,C144H106N2O4,1926.815259872,CCCCC1=CC(=C(C(=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)N6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C1=C2C9=CC=C3C2=C(C=C1)C(=O)N(C3=O)C1=C(C=C(C=C1C1=CC=C(C=C1)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)CCCC)C1=CC=C(C=C1)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)C6=O)C1=CC=C(C=C1)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
139116374,C104H88N4O18,1680.6093619759995,C1CCC(CC1)N2C(=O)C3=C4C(=CC5=C6C4=C(C=C3)C7=C(C=C8C9=C(C=CC6=C79)C(=O)N(C8=O)C1CCCCC1)OC1=CC=CC(=C1)OCCOCCOC1=CC(=CC=C1)O5)C2=O.C1CCC(CC1)N2C(=O)C3=C4C(=CC5=C6C4=C(C=C3)C7=C(C=C8C9=C(C=CC6=C79)C(=O)N(C8=O)C1CCCCC1)OC1=CC=CC(=C1)OCCOCCOC1=CC(=CC=C1)O5)C2=O
139187621,C64H56N4O4,944.430156272,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=CC4=C5C6=C(C=C7C8=C(C=C9C1=C(C=CC(=C1)N(C)C)C1=CC(=C3C5=C1C9=C86)C2=O)C(=O)N(C7=O)C1=C(C=CC=C1C(C)C)C(C)C)C1=C4C=CC(=C1)N(C)C
139205912,C80H52N4O12,1260.358173104,COC1=CC=C(C=C1)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C(=O)N(C8=O)CC9=CC=C(C=C9)OC)C2=O.COC1=CC=C(C=C1)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C(=O)N(C8=O)CC9=CC=C(C=C9)OC)C2=O
139206036,C64H52N4O8,1004.378514624,CCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCC)C1=O.CCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCC)C1=O
139250064,C78H78N5O6+,1180.59466163609,CCCCN1C2=C(C=C(C=C2)C(=O)O)C(C1=CC=CC3=[N+](C4=C(C3(C)C)C5=C(C=C4)C=C(C=C5)C#CC6=C7C8=C9C(=C(C=C1C9=C(C=C8)C(=O)N(C1=O)C1CCCCC1)N1CCCC1)C1=C7C2=C(C=C1)C(=O)N(C(=O)C2=C6)C1CCCCC1)CCCC)(C)C
139250065,C65H59N5O6,1005.446534608,CCCCN1C2=C(C3=C(C=C2)C=C(C=C3)C#CC4=C5C6=C7C(=C(C=C8C7=C(C=C6)C(=O)N(C8=O)C9CCCCC9)N2CCCC2)C2=C5C3=C(C=C2)C(=O)N(C(=O)C3=C4)C2CCCCC2)C(C1=CC=C(C#N)C(=O)O)(C)C
139252722,C86H72N6O22,1540.469967943999,C1=CC(=CC(=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C(=O)N(C8=O)CCCCCC(=O)NC(CCC(=O)O)(CCC(=O)O)CCC(=O)O)C2=O)N9C(=O)C1=C2C(=CC=C3C2=C(C=C1)C1=C2C3=CC=C3C2=C(C=C1)C(=O)N(C3=O)CCCCCC(=O)NC(CCC(=O)O)(CCC(=O)O)CCC(=O)O)C9=O
139252724,C110H120N6O22,1876.845569479999,CC(C)(C)OC(=O)CCC(CCC(=O)OC(C)(C)C)(CCC(=O)OC(C)(C)C)NC(=O)CCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)C8=CC(=CC=C8)N9C(=O)C2=C3C(=CC=C4C3=C(C=C2)C2=C3C4=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCC(=O)NC(CCC(=O)OC(C)(C)C)(CCC(=O)OC(C)(C)C)CCC(=O)OC(C)(C)C)C9=O)C1=O
139255975,C55H46N2O5,814.340672572,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=C(C=C8C7=C(C=C6)C(=O)N(C8=O)C9=C(C=CC=C9C(C)C)C(C)C)C1=CC=C(C=C1)C=O)C2=O
139255976,C55H44N2O5,812.3250225080001,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C4C(=CC5=C6C=CC(=CC6=C7C=C8C9=C(C=CC1=C(C4=C5C7=C19)C=C3)C(=O)N(C8=O)C1=C(C=CC=C1C(C)C)C(C)C)C=O)C2=O
139256263,C67H69N3O7,1027.513551548,CCCCCCC(CCCCCC)N1C(=O)C2=C3C(=CC4=C5C(=C6C=C7C8=C(C=CC9=C(C3=C4C6=C98)C=C2)C(=O)N(C7=O)C(CCCCCC)CCCCCC)C(=O)N(C5=O)C2=CC=C(C=C2)C2=CC=C(C=C2)C=O)C1=O
154721699,C96H122N2O12,1494.8997773439994,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(C=C3C4=CC(=C5C6=C4C(=CC(=C6C(=O)N(C5=O)CC(CCCCCCCC)CCCCCCCCCC)C7=C(C=CC=C7OC)OC)C8=CC(=C(C2=C38)C1=O)C9=C(C=CC=C9OC)OC)C1=C(C=CC=C1OC)OC)C1=C(C=CC=C1OC)OC
