dataset,Cx,Cy,MolFormula,Molecule_ID,SMILES,Sidechain,Source,Tx,Ty,Tz,Theta,best_objective,interaction_energy,Full_torsion_angles,optimization_success,xyz_file_path,xyz_generated,Original_MolFormula,hash,smiles_occurrence_count
NDI,-2.4315,-7.2913,C32H26N2O4_6,C32H26N2O4_6,CCCc1cccc(N2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(c2cccc(CCC)c2)C4=O)c1,CCCc1ccccc1,Pubchem,-3.048,0.0376,3.0675,1.002,-153.970647,-153.970651,"[-16.391, 71.969, 66.094, -12.041]",True,/home/arunima/NDI_2/data/processed/ndi_database_results_removed_duplicates_ccds5_2_xyz_files/C32H26N2O4_6/C32H26N2O4_6.xyz,True,C32H26N2O4,1e56322d11206d41,1
NDI,2.0353,1.1987,C30H22N2O4_4,C30H22N2O4_4,CCc1cccc(N2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(c2cccc(CC)c2)C4=O)c1,CCc1ccccc1,Pubchem,-1.3064,-2.9526,3.134,178.056,-149.935019,-149.934999,"[67.072, 71.68, 68.204, -165.638]",True,/home/arunima/NDI_2/data/processed/ndi_database_results_removed_duplicates_ccds5_2_xyz_files/C30H22N2O4_4/C30H22N2O4_4.xyz,True,C30H22N2O4,7b5cef402d6147a6,1
NDI,-2.2985,-4.4589,C17H9N3O4_1,C17H9N3O4_1,[C-]#[N+]c1cc2c3c(ccc4c3c1C(=O)N(C)C4=O)C(=O)N(C)C2=O,C,Pubchem,-2.7801,2.2717,3.0985,-45.867,-91.331793,-91.331777,,True,/home/arunima/ndi_dataset_creation/Supramolecule_app_2/data/processed/ndi_xyz_files/C17H9N3O4/C17H9N3O4.xyz,True,C17H9N3O4,1a528b21991513ee,1
NDI,-0.8462,-1.5426,C18H8N4O4_1,C18H8N4O4_1,[C-]#[N+]c1cc2c3c(cc(C#N)c4c3c1C(=O)N(C)C4=O)C(=O)N(C)C2=O,C,Pubchem,-0.4804,1.8904,3.091,-47.319,-93.562469,-93.562479,,True,/home/arunima/NDI_2/data/processed/ndi_database_results_removed_duplicates_ccds5_2_xyz_files/C18H8N4O4_1/C18H8N4O4_1.xyz,True,C18H8N4O4,58a4d29d91a142fd,1
NDI,-0.4346,1.015,C18H8N4O4_2,C18H8N4O4_2,[C-]#[N+]c1cc2c3c(c(C#N)cc4c3c1C(=O)N(C)C4=O)C(=O)N(C)C2=O,C,Pubchem,-1.7651,0.6155,3.0033,-178.552,-97.603581,-97.603574,,True,/home/arunima/NDI_2/data/processed/ndi_database_results_removed_duplicates_ccds5_2_xyz_files/C18H8N4O4_2/C18H8N4O4_2.xyz,True,C18H8N4O4,7dbed7130097d177,1
NDI,2.6645,-1.5756,C20H6N6O4_1,C20H6N6O4_1,[C-]#[N+]c1c([N+]#[C-])c2c3c(c(C#N)c(C#N)c4c3c1C(=O)N(C)C4=O)C(=O)N(C)C2=O,C,Pubchem,-1.2567,2.801,2.9846,-176.783,-114.825058,-114.825039,,True,/home/arunima/ndi_dataset_creation/Supramolecule_app_2/data/processed/ndi_xyz_files/C20H6N6O4/C20H6N6O4.xyz,True,C20H6N6O4,ea2eaddbc6437cb2,1
NDI,2.3664,1.0353,C19H7N5O4_1,C19H7N5O4_1,[C-]#[N+]c1c([N+]#[C-])c2c3c(c(C#N)cc4c3c1C(=O)N(C)C4=O)C(=O)N(C)C2=O,C,Pubchem,-2.5884,-2.49,3.0077,-0.187,-100.831123,-100.831136,,True,/home/arunima/ndi_dataset_creation/Supramolecule_app_2/data/processed/ndi_xyz_files/C19H7N5O4/C19H7N5O4.xyz,True,C19H7N5O4,592d30e4bc76b27c,1
NDI,-1.0449,-6.6201,C38H46N2O4_1,C38H46N2O4_1,CCCCCCCCN1C(=O)c2ccc3c4c(c(CCc5ccccc5)cc(c24)C1=O)C(=O)N(CCCCCCCC)C3=O,CCCCCCCC,Pubchem,-1.1292,-0.1489,3.4015,15.031,-124.125224,-124.125186,"[79.019, -83.842, 33.99, 90.663]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_2/data/processed/ndi_xyz_files/C38H46N2O4/C38H46N2O4.xyz,True,C38H46N2O4,e3b84368f1d0d433,1
NDI,2.6956,-0.8344,C46H54N2O4_1,C46H54N2O4_1,CCCCCCCCN1C(=O)c2cc(CCc3ccccc3)c3c4c(c(CCc5ccccc5)cc(c24)C1=O)C(=O)N(CCCCCCCC)C3=O,CCCCCCCC,Pubchem,-1.2139,4.0172,3.2891,61.294,-140.921545,-140.921587,"[-129.438, 84.962, 34.896, -101.28, 54.328, -54.211]",True,/home/arunima/NDI_2/data/processed/ndi_database_results_removed_duplicates_ccds5_2_xyz_files/C46H54N2O4_1/C46H54N2O4_1.xyz,True,C46H54N2O4,87a23227169d2b53,1
NDI,0.8775,0.0347,C16H10N2O6_1,C16H10N2O6_1,CON1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(OC)C3=O,CO,Pubchem,-2.4019,0.1943,3.0637,-36.724,-94.89681,-94.782149,"[21.011, 19.851]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_2/data/processed/ndi_xyz_files/C16H10N2O6/C16H10N2O6.xyz,True,C16H10N2O6,379b2ece7a875c05,1
NDI,5.1433,-1.0296,C28H16N4O8_1,C28H16N4O8_1,Cc1cc([N+](=O)[O-])ccc1N1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(c1ccc([N+](=O)[O-])cc1C)C3=O,Cc1cccc([N+](=O)[O-])c1,Pubchem,-2.884,3.7834,3.4069,172.605,-102.985006,-101.889288,"[20.347, -48.57, 72.811, 10.866]",True,/home/arunima/NDI_2/data/processed/ndi_database_results_removed_duplicates_ccds5_2_xyz_files/C28H16N4O8_1/C28H16N4O8_1.xyz,True,C28H16N4O8,9b924525eeab4d98,1
NDI,-5.8001,4.1291,C43H50N2O11S2_1,C43H50N2O11S2_1,CCOC(=C(C)c1ccc(-c2cc3c4c(c(C)cc5c4c2C(=O)N(CCOCCOCCOC)C5=O)C(=O)N(CCOCCOCCOC)C3=O)s1)c1ccc(C)s1,CCOCCOCCOC,Pubchem,-0.3611,2.4231,3.4236,0.046,-194.945113,-194.945133,"[11.562, -37.533, 68.237, -150.778, -74.352]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_2/data/processed/ndi_xyz_files/C43H50N2O11S2/C43H50N2O11S2.xyz,True,C43H50N2O11S2,79adb4621c8e6c06,1
NDI,0.8473,-4.3198,C18H14N2O4_2,C18H14N2O4_2,Cc1cc2c3c(c(C)cc4c3c1C(=O)N(C)C4=O)C(=O)N(C)C2=O,C,Pubchem,-2.4429,0.2117,3.2355,-32.668,-97.100767,-97.100757,,True,/home/arunima/ndi_dataset_creation/Supramolecule_app_2/data/processed/ndi_xyz_files/C18H14N2O4/C18H14N2O4.xyz,True,C18H14N2O4,c2e7697fc9b2f179,1
NDI,6.223,-4.0729,C28H18N2O4_3,C28H18N2O4_3,Cc1cc2c3c(c(C)cc4c3c1C(=O)N(c1ccccc1)C4=O)C(=O)N(c1ccccc1)C2=O,c1ccccc1,Pubchem,-3.201,0.2045,3.1086,-0.264,-143.539986,-143.509982,"[111.794, -67.45]",True,/home/arunima/NDI_2/data/processed/ndi_database_results_removed_duplicates_ccds5_2_xyz_files/C28H18N2O4_3/C28H18N2O4_3.xyz,True,C28H18N2O4,36b17c443aba365f,1
NDI,1.3504,1.044,C28H18N2O4_4,C28H18N2O4_4,CN1C(=O)c2cc(-c3ccccc3)c3c4c(cc(-c5ccccc5)c(c24)C1=O)C(=O)N(C)C3=O,C,Pubchem,-2.1148,-1.2737,3.2164,-120.894,-130.032257,-123.708367,"[-65.083, 65.983]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_2/data/processed/ndi_xyz_files/C28H18N2O4/C28H18N2O4.xyz,True,C28H18N2O4,7f29f13f947b6d4e,1
NDI,-1.4196,-2.2761,C30H22N2O4_5,C30H22N2O4_5,Cc1ccc(N2C(=O)c3cc(C)c4c5c(cc(C)c(c35)C2=O)C(=O)N(c2ccc(C)cc2)C4=O)cc1,Cc1ccccc1,Pubchem,-2.1665,-0.0131,3.1914,16.083,-132.877759,-132.524746,"[110.027, -79.448]",True,/home/arunima/NDI_2/data/processed/ndi_database_results_removed_duplicates_ccds5_2_xyz_files/C30H22N2O4_5/C30H22N2O4_5.xyz,True,C30H22N2O4,acdbab97eccbd4c2,1
NDI,2.1109,10,C30H22N2O4_6,C30H22N2O4_6,Cc1ccc(-c2cc3c4c(c(-c5ccc(C)cc5)cc5c4c2C(=O)N(C)C5=O)C(=O)N(C)C3=O)cc1,C,Pubchem,2.0979,-1.067,3.2719,0.253,-126.714971,-123.996241,"[66.112, -65.893]",True,/home/arunima/NDI_2/data/processed/ndi_database_results_removed_duplicates_ccds5_2_xyz_files/C30H22N2O4_6/C30H22N2O4_6.xyz,True,C30H22N2O4,4d5b2c2d1211d19d,1
NDI,-1.0425,-1.2843,C28H16N4O8_2,C28H16N4O8_2,CN1C(=O)c2cc(-c3cccc([N+](=O)[O-])c3)c3c4c(cc(-c5cccc([N+](=O)[O-])c5)c(c24)C1=O)C(=O)N(C)C3=O,C,Pubchem,1.0853,1.327,3.1972,-124.076,-130.671228,-129.289832,"[-58.865, 29.579, 58.877, -76.001]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_2/data/processed/ndi_xyz_files/C28H16N4O8/C28H16N4O8.xyz,True,C28H16N4O8,ba161f63c57fd183,1
NDI,1.2948,-1.9029,C28H30N2O4_1,C28H30N2O4_1,Cc1cc2c3c(c(C)cc4c3c1C(=O)N(C1CCCCC1)C4=O)C(=O)N(C1CCCCC1)C2=O,C1CCCCC1,Pubchem,-0.9228,4.053,3.2525,135.866,-113.02433,-112.839964,"[91.915, 110.389]",True,/home/arunima/NDI_2/data/processed/ndi_database_results_removed_duplicates_ccds5_2_xyz_files/C28H30N2O4_1/C28H30N2O4_1.xyz,True,C28H30N2O4,f7013723b329d830,1
NDI,-0.7019,0.8692,C23H13N3O4_1,C23H13N3O4_1,CN1C(=O)c2ccc3c4c(c(-c5ccc(C#N)cc5)cc(c24)C1=O)C(=O)N(C)C3=O,C,Pubchem,-1.5081,-0.8738,3.1615,142.117,-116.18359,-111.341482,[65.141],True,/home/arunima/ndi_dataset_creation/Supramolecule_app_2/data/processed/ndi_xyz_files/C23H13N3O4/C23H13N3O4.xyz,True,C23H13N3O4,4e5f0c39b1afb7e8,1
NDI,-1.3906,-1.7844,C30H20N4O10_1,C30H20N4O10_1,COc1cc(N2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(c2cc(OC)c([N+](=O)[O-])cc2C)C4=O)c(C)cc1[N+](=O)[O-],COc1ccc(C)cc1[N+](=O)[O-],Pubchem,-1.9529,2.0468,3.1196,-121.132,-104.436747,-104.436749,"[-59.195, 49.348, -30.211, 41.707, -108.494, 157.311]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_2/data/processed/ndi_xyz_files/C30H20N4O10/C30H20N4O10.xyz,True,C30H20N4O10,63538aef5b6c24c1,1
NDI,-0.7226,0.7138,C48H50N2O8_1,C48H50N2O8_1,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(c2ccccc2C(=O)OC2CC(C)CCC2C(C)C)C4=O)C1,CC1CCC(C(C)C)C(OC(=O)c2ccccc2)C1,Pubchem,-2.2431,1.7958,3.001,-164.562,-105.617692,-105.617667,"[62.264, -42.668, -57.638, -21.557]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_2/data/processed/ndi_xyz_files/C48H50N2O8/C48H50N2O8.xyz,True,C48H50N2O8,3bd8ce484cb6ffd3,1
